discount,discountPercentage,discountedFee,fee,id,lab_id,test_name,test_type,lab_name
96,20,384,480,33761,26,Protein (CSF),Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33762,26,Protein (Fluid),Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33763,26,Protein (Spot Urine),Pathology,Hashmanis Hospital Laboratory
146,20,584,730,33764,26,Protein A/G Ratio,Pathology,Hashmanis Hospital Laboratory
388,20,1552,1940,33765,26,Protein Electrophoresis (serum),Pathology,Hashmanis Hospital Laboratory
1210,20,4840,6050,33767,26,Protein-C,Pathology,Hashmanis Hospital Laboratory
122,20,488,610,33766,26,Protein/ Creatinine Ratio (Spot urine),Pathology,Hashmanis Hospital Laboratory
72,20,288,360,33768,26,Prothrombin Time (PT with INR),Pathology,Hashmanis Hospital Laboratory
338,20,1352,1690,33769,26,PSA (Prostate Specific Antigen),Pathology,Hashmanis Hospital Laboratory
3450,20,13800,17250,34020,26,PTC (PERCUTANEOUS TRANS HEPATIC CHOLANGIOGRAM),Radiology,Hashmanis Hospital Laboratory
70,20,280,350,33770,26,Pus AFB smear/ ZN stain,Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33771,26,Pus for C/S with gram Stain,Pathology,Hashmanis Hospital Laboratory
314,20,1256,1570,33772,26,Pus for Cytology,Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33773,26,Pus for Gram stain,Pathology,Hashmanis Hospital Laboratory
920,20,3680,4600,34021,26,PYELOGRAM ANTIGRADE,Radiology,Hashmanis Hospital Laboratory
920,20,3680,4600,34022,26,PYELOGRAM RETROGRADE,Radiology,Hashmanis Hospital Laboratory
96,20,384,480,33774,26,RA Factor (Fluid),Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33775,26,RA Factor (Serum),Pathology,Hashmanis Hospital Laboratory
436,20,1744,2180,33776,26,RBC Folate (Red Cell Follic Acid),Pathology,Hashmanis Hospital Laboratory
78,20,312,390,33777,26,RBC morphology,Pathology,Hashmanis Hospital Laboratory
1840,20,7360,9200,33778,26,Red cell phenotyping (NIBD),Pathology,Hashmanis Hospital Laboratory
1742,20,6968,8710,33779,26,Renal Biopsy for H/P &,Pathology,Hashmanis Hospital Laboratory
242,20,968,1210,33780,26,Renal Function Test (U/C/E),Pathology,Hashmanis Hospital Laboratory
774,20,3096,3870,33781,26,Renin Concentration (Plasma),Pathology,Hashmanis Hospital Laboratory
72,20,288,360,33782,26,Reticulocytes,Pathology,Hashmanis Hospital Laboratory
132,20,528,660,33783,26,Rh: Antibodies TITER (Anti D antibodies),Pathology,Hashmanis Hospital Laboratory
702,20,2808,3510,33784,26,Rotavirus and Adenovirus antigen,Pathology,Hashmanis Hospital Laboratory
792,20,3168,3960,33785,26,"Routine Health Screening (CBC, ESR, Glucose, Creatinine, Lipid Profile with Non-HDL, LFT, Urine for D/R and Stool for D/R)",Pathology,Hashmanis Hospital Laboratory
122,20,488,610,33786,26,RPR/VDRL (Qualitative),Pathology,Hashmanis Hospital Laboratory
266,20,1064,1330,33787,26,Rubella IgG,Pathology,Hashmanis Hospital Laboratory
266,20,1064,1330,33788,26,Rubella IgM,Pathology,Hashmanis Hospital Laboratory
146,20,584,730,33789,26,SAAG (Serum Ascites Albumin Gap),Pathology,Hashmanis Hospital Laboratory
890,20,3560,4450,34128,26,SACRO ILIAC JOINTS PLAIN,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34023,26,SACROCOCCYX AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34024,26,SCAPULA AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34025,26,SCAPULA REVERS OBLIQUE VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34026,26,SCAPULA SWIMMERS VIEW,Radiology,Hashmanis Hospital Laboratory
1008,20,4032,5040,33790,26,"Screening for Fever (CBC, ESR, CRP, Dengue NS1, Typhidot
 IgM and IgG and ICT malaria)",Pathology,Hashmanis Hospital Laboratory
170,20,680,850,33791,26,Semen For analysis (Routine),Pathology,Hashmanis Hospital Laboratory
330,20,1320,1650,33792,26,Semen for C/S,Pathology,Hashmanis Hospital Laboratory
1920,20,7680,9600,33793,26,Senior Citizen Profile (Above Age 50),Pathology,Hashmanis Hospital Laboratory
364,20,1456,1820,33794,26,Sex hormone binding Globulin (SHBG),Pathology,Hashmanis Hospital Laboratory
72,20,288,360,33795,26,SGOT (AST),Pathology,Hashmanis Hospital Laboratory
72,20,288,360,33796,26,SGPT (ALT),Pathology,Hashmanis Hospital Laboratory
161,20,644,805,34027,26,SHOULDER JOINT AP.VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34028,26,SHOULDER JOINT AXIAL VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34029,26,SHOULDER JOINT INTERNAL ROTATIONAL VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34030,26,SHOULDER JOINT TRANSTHORAX LATERAL VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34031,26,SHOULDER JOINT Y VIEW,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34032,26,SHOULDER JT.AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
1380,20,5520,6900,34033,26,SIALOGRAM (BILATERAL),Radiology,Hashmanis Hospital Laboratory
690,20,2760,3450,34034,26,SIALOGRAM (UNILATERAL),Radiology,Hashmanis Hospital Laboratory
84,20,336,420,33797,26,Sickling Test,Pathology,Hashmanis Hospital Laboratory
460,20,1840,2300,34035,26,SIJT AP.& BOTH OBLIQUE VIEW (SACROILIAC JOINT),Radiology,Hashmanis Hospital Laboratory
690,20,2760,3450,34036,26,SINOGRAM,Radiology,Hashmanis Hospital Laboratory
1210,20,4840,6050,33798,26,Sirolimus,Pathology,Hashmanis Hospital Laboratory
1380,20,5520,6900,34037,26,SKELETAL SURVEY,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34038,26,SKULL AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
161,20,644,805,34039,26,SKULL BASAL VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34040,26,SKULL HALF AXIAL OF THE SKULL,Radiology,Hashmanis Hospital Laboratory
161,20,644,805,34041,26,SKULL LATERAL FOR (P.F) (PITUITARY FOSSA),Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34042,26,SKULL SUBMENTOVERTICAL VIEW,Radiology,Hashmanis Hospital Laboratory
161,20,644,805,34043,26,SKULL TANGENTIAL VIEW,Radiology,Hashmanis Hospital Laboratory
161,20,644,805,34044,26,SKULL TOWNS VIEW,Radiology,Hashmanis Hospital Laboratory
90,20,360,450,33799,26,Slide for H & E Stain,Pathology,Hashmanis Hospital Laboratory
3450,20,13800,17250,34045,26,SMALL BOWEL ENEMA (SMALL BOWEL FOLLOW THROUGH) (D/C),Radiology,Hashmanis Hospital Laboratory
88,20,352,440,33800,26,Sodium Na+,Pathology,Hashmanis Hospital Laboratory
132,20,528,660,33801,26,Sodium Na+ (24 Hours urine),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33802,26,Sodium Na+ (Fluid),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33803,26,Sodium Na+ (Spot urine),Pathology,Hashmanis Hospital Laboratory
48,20,192,240,33804,26,Specific Gravity (CSF),Pathology,Hashmanis Hospital Laboratory
48,20,192,240,33805,26,Specific Gravity (Urine),Pathology,Hashmanis Hospital Laboratory
460,20,1840,2300,34046,26,"SPINE CERVICAL AP.,LATERAL & OBLIQUE",Radiology,Hashmanis Hospital Laboratory
460,20,1840,2300,34047,26,"SPINE CERVICAL AP.,LATERAL & OPEN MOUTH",Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34049,26,SPINE CERVICAL AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34048,26,SPINE CERVICAL BOTH OBLIQUE VIEW,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34050,26,SPINE CERVICAL FLEXION & EXTENSION,Radiology,Hashmanis Hospital Laboratory
161,20,644,805,34051,26,SPINE CERVICAL LATERAL VIEW,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34052,26,SPINE CERVICAL SWIMMERS VIEW,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34054,26,SPINE DORSAL AP.& LAT,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34053,26,SPINE DORSO LUMBER AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34055,26,SPINE L.S.AP/LAT.,Radiology,Hashmanis Hospital Laboratory
460,20,1840,2300,34056,26,SPINE L.S+BOTH S.I JOINTS,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34057,26,SPINE L/S FLEXION / EXTENSIONN,Radiology,Hashmanis Hospital Laboratory
70,20,280,350,33806,26,Sputum AFB smear/ ZN stain,Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33807,26,Sputum for C/S with gram Stain,Pathology,Hashmanis Hospital Laboratory
314,20,1256,1570,33808,26,Sputum for Cytology,Pathology,Hashmanis Hospital Laboratory
158,20,632,790,33809,26,Sputum for D/R,Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33810,26,Sputum for Gram stain,Pathology,Hashmanis Hospital Laboratory
460,20,1840,2300,34058,26,STERNUM LAT/BOTH OBLIQUE,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34059,26,STERNUM LAT/OBLIQUE,Radiology,Hashmanis Hospital Laboratory
580,20,2320,2900,33811,26,Stone for chemical analysis,Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33812,26,Stool for C/S,Pathology,Hashmanis Hospital Laboratory
594,20,2376,2970,33813,26,Stool for Clostridium-Difficile Toxin,Pathology,Hashmanis Hospital Laboratory
66,20,264,330,33814,26,Stool for D/R,Pathology,Hashmanis Hospital Laboratory
56,20,224,280,33815,26,Stool for Fat globules,Pathology,Hashmanis Hospital Laboratory
412,20,1648,2060,33816,26,Stool for Helicobacter Pylori Antigen,Pathology,Hashmanis Hospital Laboratory
56,20,224,280,33817,26,Stool for Undigested Food Particels,Pathology,Hashmanis Hospital Laboratory
230,20,920,1150,34060,26,SUBMENTOVERTICAL FOR SUBMANDIBULAR REGION,Radiology,Hashmanis Hospital Laboratory
230,20,920,1150,34061,26,SUBMENTOVERTICAL FOR ZYGOMATIC REGION,Radiology,Hashmanis Hospital Laboratory
44,20,176,220,33818,26,Sugar (CSF),Pathology,Hashmanis Hospital Laboratory
44,20,176,220,33819,26,Sugar (Fluid),Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33820,26,Swab AFB smear/ ZN stain,Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33821,26,Swab for C/S with gram Stain,Pathology,Hashmanis Hospital Laboratory
314,20,1256,1570,33822,26,Swab for Cytology,Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33823,26,Swab for Gram stain,Pathology,Hashmanis Hospital Laboratory
1936,20,7744,9680,33824,26,Swine Flu By PCR (H1N1),Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33825,26,Syphilis CSF (TPHA),Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33826,26,Syphilis Serum (TPHA),Pathology,Hashmanis Hospital Laboratory
1646,20,6584,8230,33848,26,T-Spot TB Test,Pathology,Hashmanis Hospital Laboratory
920,20,3680,4600,34062,26,T. TUBE CHOLANGIOGRAM,Radiology,Hashmanis Hospital Laboratory
920,20,3680,4600,34069,26,T.TUBE CHOLANGIOGRAM,Radiology,Hashmanis Hospital Laboratory
1210,20,4840,6050,33827,26,Tacrolimus,Pathology,Hashmanis Hospital Laboratory
2220,20,8880,11100,34132,26,TEMPORAL BONE / IAC CONTRAST,Radiology,Hashmanis Hospital Laboratory
1080,20,4320,5400,34133,26,TEMPORAL BONE PLAIN,Radiology,Hashmanis Hospital Laboratory
368,20,1472,1840,34063,26,THIGH OR FEMUR BOTH AP & LAT.,Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34064,26,THORACIC INLET AP.& LATERAL,Radiology,Hashmanis Hospital Laboratory
184,20,736,920,34065,26,"THUMB AP., LATERAL & OBLIQUE",Radiology,Hashmanis Hospital Laboratory
484,20,1936,2420,33828,26,Thyroid Profile,Pathology,Hashmanis Hospital Laboratory
122,20,488,610,33829,26,TIBC (Total Iron Binding Capacity),Pathology,Hashmanis Hospital Laboratory
460,20,1840,2300,34066,26,TM JOINT (BILATERAL OPEN & CLOSE MOUTH),Radiology,Hashmanis Hospital Laboratory
322,20,1288,1610,34067,26,TM JOINT (UNILATERAL OPEN & CLOSE MOUTH),Radiology,Hashmanis Hospital Laboratory
184,20,736,920,34068,26,"TOE (BIG) AP.,LATERAL & OBLIQUE",Radiology,Hashmanis Hospital Laboratory
1452,20,5808,7260,33830,26,TORCH profile,Pathology,Hashmanis Hospital Laboratory
84,20,336,420,33831,26,Total Protein (Serum),Pathology,Hashmanis Hospital Laboratory
60,20,240,300,33832,26,Total RBC,Pathology,Hashmanis Hospital Laboratory
170,20,680,850,33833,26,Total T3,Pathology,Hashmanis Hospital Laboratory
170,20,680,850,33834,26,Total T4,Pathology,Hashmanis Hospital Laboratory
326,20,1304,1630,33835,26,Total Testosterone (Serum),Pathology,Hashmanis Hospital Laboratory
848,20,3392,4240,33836,26,Toxicology/ Drug Abuse screening (Urine),Pathology,Hashmanis Hospital Laboratory
302,20,1208,1510,33837,26,Toxoplasma IgG,Pathology,Hashmanis Hospital Laboratory
302,20,1208,1510,33838,26,Toxoplasma IgM,Pathology,Hashmanis Hospital Laboratory
110,20,440,550,33839,26,Transferrin,Pathology,Hashmanis Hospital Laboratory
218,20,872,1090,33840,26,Transferrin Saturation (Iron & TIBC),Pathology,Hashmanis Hospital Laboratory
290,20,1160,1450,33841,26,Tricyclic Antidepressants (Urine),Pathology,Hashmanis Hospital Laboratory
84,20,336,420,33842,26,Triglycerides (Fluid),Pathology,Hashmanis Hospital Laboratory
84,20,336,420,33843,26,Triglycerides (Serum),Pathology,Hashmanis Hospital Laboratory
326,20,1304,1630,33844,26,Troponin I,Pathology,Hashmanis Hospital Laboratory
326,20,1304,1630,33845,26,Troponin T,Pathology,Hashmanis Hospital Laboratory
170,20,680,850,33846,26,TSH (Thyroid Stimulating hormone),Pathology,Hashmanis Hospital Laboratory
702,20,2808,3510,33847,26,TSH receptor Antibody,Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33849,26,Typhidot IgG,Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33850,26,Typhidot IgM,Pathology,Hashmanis Hospital Laboratory
1840,20,7360,9200,34070,26,UPPER G.I. (WITH GASTROGRAFIN),Radiology,Hashmanis Hospital Laboratory
2300,20,9200,11500,34071,26,UPPER G.I. (WITH INJ. ULTRAVIST),Radiology,Hashmanis Hospital Laboratory
460,20,1840,2300,34186,26,UPPER LIMB DOPPLER SINGLE,Radiology,Hashmanis Hospital Laboratory
920,20,3680,4600,34187,26,UPPER LIMP DOPPLER BOTH LEGS,Radiology,Hashmanis Hospital Laboratory
104,20,416,520,33851,26,Urea (24 Hours urine),Pathology,Hashmanis Hospital Laboratory
60,20,240,300,33852,26,Urea (Fluid),Pathology,Hashmanis Hospital Laboratory
60,20,240,300,33853,26,Urea (Serum),Pathology,Hashmanis Hospital Laboratory
60,20,240,300,33854,26,Urea (Spot Urine),Pathology,Hashmanis Hospital Laboratory
194,20,776,970,33855,26,Urea Clearance,Pathology,Hashmanis Hospital Laboratory
242,20,968,1210,33856,26,Urea Clot lysis (For Factor XIII),Pathology,Hashmanis Hospital Laboratory
920,20,3680,4600,34072,26,URETHROGRAM (RETROGRADE),Radiology,Hashmanis Hospital Laboratory
132,20,528,660,33857,26,Uric Acid (24 Hrs Urine),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33858,26,Uric Acid (Fluid),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33859,26,Uric Acid (Serum),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33860,26,Uric Acid (Spot urine),Pathology,Hashmanis Hospital Laboratory
194,20,776,970,33861,26,Uric Acid/ Creatinine Ratio (Spot Urine),Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33862,26,Urine for AFB Smear/ ZN stain,Pathology,Hashmanis Hospital Laboratory
264,20,1056,1320,33863,26,Urine for C/S e Gram stain,Pathology,Hashmanis Hospital Laboratory
56,20,224,280,33864,26,Urine for D/R,Pathology,Hashmanis Hospital Laboratory
330,20,1320,1650,33865,26,Urine for Fungal C/S with fungus Stain (KOH),Pathology,Hashmanis Hospital Laboratory
88,20,352,440,33866,26,Urine for Fungus Stain/ Fungal Smear (KOH),Pathology,Hashmanis Hospital Laboratory
70,20,280,350,33867,26,Urine for Gram Stain,Pathology,Hashmanis Hospital Laboratory
44,20,176,220,33868,26,Urine Sugar (Fasting),Pathology,Hashmanis Hospital Laboratory
44,20,176,220,33869,26,Urine Sugar (Random),Pathology,Hashmanis Hospital Laboratory
2436,20,9744,12180,34134,26,UROGRAM / CYSTOGRAM CONTRAST,Radiology,Hashmanis Hospital Laboratory
290,20,1160,1450,33870,26,Valproic Acid (Epival),Pathology,Hashmanis Hospital Laboratory
290,20,1160,1450,33871,26,Vancomycin (Serum),Pathology,Hashmanis Hospital Laboratory
726,20,2904,3630,33872,26,Varicella Zoster Virus (Chicken Pox) IgG,Pathology,Hashmanis Hospital Laboratory
774,20,3096,3870,33873,26,Varicella Zoster Virus (Chicken Pox) IgM,Pathology,Hashmanis Hospital Laboratory
774,20,3096,3870,33874,26,Varicella Zoster Virus CSF (Chicken Pox) IgG,Pathology,Hashmanis Hospital Laboratory
0,20,0,0,34073,26,VASOGRAPHY (AS PER DR.ADVISE),Radiology,Hashmanis Hospital Laboratory
3450,20,13800,17250,34074,26,VENOGRAM LEG,Radiology,Hashmanis Hospital Laboratory
412,20,1648,2060,33875,26,Venous Blood Gases,Pathology,Hashmanis Hospital Laboratory
690,20,2760,3450,34075,26,VENTRICULOGRAM,Radiology,Hashmanis Hospital Laboratory
396,20,1584,1980,33876,26,Vitamin B12,Pathology,Hashmanis Hospital Laboratory
84,20,336,420,33877,26,VLDL,Pathology,Hashmanis Hospital Laboratory
484,20,1936,2420,33878,26,VMA (Vinllymandelic Acid (24 hours Urine),Pathology,Hashmanis Hospital Laboratory
436,20,1744,2180,33879,26,von Willebrand antigen (vWF:Ag),Pathology,Hashmanis Hospital Laboratory
72,20,288,360,33880,26,WBC Count (TLC),Pathology,Hashmanis Hospital Laboratory
96,20,384,480,33881,26,WBC s morphology,Pathology,Hashmanis Hospital Laboratory
2604,20,10416,13020,34130,26,WHOLE SPINE CONTRAST,Radiology,Hashmanis Hospital Laboratory
1210,20,4840,6050,34131,26,WHOLE SPINE PLAIN,Radiology,Hashmanis Hospital Laboratory
1940,20,7760,9700,34129,26,WHOLE SPINE WITH 3D IMAGING PLAIN,Radiology,Hashmanis Hospital Laboratory
122,20,488,610,33882,26,Widal Test (Serum),Pathology,Hashmanis Hospital Laboratory
184,20,736,920,34076,26,WRIST JOINT (SCAPOID),Radiology,Hashmanis Hospital Laboratory
368,20,1472,1840,34077,26,WRIST JOINT ALL VIEWS,Radiology,Hashmanis Hospital Laboratory
184,20,736,920,34078,26,WRIST JOINT AP.&LATERAL,Radiology,Hashmanis Hospital Laboratory
368,20,1472,1840,34079,26,WRIST JOINT BOTH AP.&LATERAL,Radiology,Hashmanis Hospital Laboratory
184,20,736,920,33966,26,WRIST JOINT ONLY AP.VIEW,Radiology,Hashmanis Hospital Laboratory
184,20,736,920,34080,26,WRIST JOINT TUNNEL VIEW,Radiology,Hashmanis Hospital Laboratory
364,20,1456,1820,33883,26,Zinc Level (24 Hr Urine),Pathology,Hashmanis Hospital Laboratory
580,20,2320,2900,33884,26,Zinc Level (Serum),Pathology,Hashmanis Hospital Laboratory
400,40,600,1000,16523,27,24 HOURS URINE CREATININE CLEARANCE,Pathology,C Labs Diagnostic
280,40,420,700,16524,27,24 URIC ACID,Pathology,C Labs Diagnostic
480,40,720,1200,16801,27,ABDOMEN ERECT,Pathology,C Labs Diagnostic
720,40,1080,1800,16802,27,ABDOMEN ERECT & SUPINE,Pathology,C Labs Diagnostic
480,40,720,1200,16803,27,ABDOMEN KUB,Pathology,C Labs Diagnostic
360,40,540,900,16804,27,ABDOMEN KUB (CHILD),Pathology,C Labs Diagnostic
480,40,720,1200,16805,27,ABDOMEN SUPINE,Pathology,C Labs Diagnostic
200,40,300,500,16525,27,ABSOLUTE VALUE,Pathology,C Labs Diagnostic
1460,40,2190,3650,16526,27,ACE LEVEL,Pathology,C Labs Diagnostic
600,40,900,1500,16527,27,ACID PHOSPHATASE (PROSTATIC),Pathology,C Labs Diagnostic
600,40,900,1500,16528,27,ACID PHOSPHATASE (TOTAL),Pathology,C Labs Diagnostic
2640,40,3960,6600,16529,27,ACTH,Pathology,C Labs Diagnostic
1580,40,2370,3950,16530,27,AFB CULTURE,Pathology,C Labs Diagnostic
140,40,210,350,16531,27,AFB SMEAR,Pathology,C Labs Diagnostic
660,40,990,1650,16532,27,ALDOLASE,Pathology,C Labs Diagnostic
160,40,240,400,16533,27,ALKALINE PHOPHATASE,Pathology,C Labs Diagnostic
960,40,1440,2400,16534,27,ALPHA FETO PROTEIN,Pathology,C Labs Diagnostic
2160,40,3240,5400,16535,27,AMH (ANTI MULLEIAN HORMONE),Pathology,C Labs Diagnostic
580,40,870,1450,16536,27,AMMONIA,Pathology,C Labs Diagnostic
360,40,540,900,16537,27,AMYLASE,Pathology,C Labs Diagnostic
1400,40,2100,3500,16538,27,ANA (EIA),Pathology,C Labs Diagnostic
1800,40,2700,4500,16539,27,ANA PROFILE,Pathology,C Labs Diagnostic
2640,40,3960,6600,16540,27,ANEMIA PROFILE,Pathology,C Labs Diagnostic
480,40,720,1200,16806,27,ANOMALY SCAN,Pathology,C Labs Diagnostic
1460,40,2190,3650,16541,27,ANTI CARDIOLIPIN IGG,Pathology,C Labs Diagnostic
1460,40,2190,3650,16542,27,ANTI CARDIOLIPIN IGM,Pathology,C Labs Diagnostic
1320,40,1980,3300,16543,27,ANTI CCP (Anti Cyclic Citrullinated Peptide),Pathology,C Labs Diagnostic
700,40,1050,1750,16544,27,ANTI CERULOPLASMIN,Pathology,C Labs Diagnostic
2000,40,3000,5000,16545,27,ANTI DS DNA (EIA),Pathology,C Labs Diagnostic
860,40,1290,2150,16546,27,ANTI HBC IGM,Pathology,C Labs Diagnostic
780,40,1170,1950,16547,27,ANTI HBC TOTAL,Pathology,C Labs Diagnostic
860,40,1290,2150,16548,27,ANTI LKM (Liver Kidney Microsomal) Antibodies,Pathology,C Labs Diagnostic
1060,40,1590,2650,16549,27,ANTI PHOSPHOLIPID (IGG),Pathology,C Labs Diagnostic
1060,40,1590,2650,16550,27,ANTI PHOSPHOLIPID (IGM),Pathology,C Labs Diagnostic
400,40,600,1000,16551,27,ANTI THYROGLOBULIN ANTIBODIES,Pathology,C Labs Diagnostic
800,40,1200,2000,16552,27,ANTI TISSUE TRANSGLUTAMINASE (IGA),Pathology,C Labs Diagnostic
800,40,1200,2000,16553,27,ANTI TISSUE TRANSGLUTAMINASE (IGG),Pathology,C Labs Diagnostic
400,40,600,1000,16554,27,ANTI TPO (THYROID PER OXIDE),Pathology,C Labs Diagnostic
280,40,420,700,16807,27,ANY FINGER AP/LAT VIEW,Pathology,C Labs Diagnostic
480,40,720,1200,16808,27,ANY ORGAN,Pathology,C Labs Diagnostic
240,40,360,600,16555,27,APTT,Pathology,C Labs Diagnostic
400,40,600,1000,16556,27,ASCITIC FLUID FOR CS,Pathology,C Labs Diagnostic
200,40,300,500,16557,27,ASCITIC FLUID FOR DR,Pathology,C Labs Diagnostic
200,40,300,500,16558,27,ASOT,Pathology,C Labs Diagnostic
1120,40,1680,2800,16809,27,BACK VERTIBRA AP/LAT VIEW,Pathology,C Labs Diagnostic
120,40,180,300,16559,27,BAICARBONATE (HCO3),Pathology,C Labs Diagnostic
1400,40,2100,3500,16810,27,BARIUM ENEMA,Pathology,C Labs Diagnostic
1400,40,2100,3500,16811,27,BARIUM FOLLOW THROUGH,Pathology,C Labs Diagnostic
1400,40,2100,3500,16812,27,BARIUM MEAL,Pathology,C Labs Diagnostic
1600,40,2400,4000,16813,27,BARIUM MEAL & FOLLOW THROUGH,Pathology,C Labs Diagnostic
1600,40,2400,4000,16814,27,BARIUM MEAL & SWALLOW,Pathology,C Labs Diagnostic
1400,40,2100,3500,16815,27,BARIUM SWALLOW,Pathology,C Labs Diagnostic
520,40,780,1300,16560,27,BETA-H.C.G,Pathology,C Labs Diagnostic
160,40,240,400,16561,27,BILIRUBIN TOTAL & DIRECT,Pathology,C Labs Diagnostic
600,40,900,1500,16816,27,BIOPHYSICAL PROFILE (F.W.B),Pathology,C Labs Diagnostic
140,40,210,350,16562,27,BLEEDING TIME (BT),Pathology,C Labs Diagnostic
400,40,600,1000,16563,27,BLOOD CULTURE,Pathology,C Labs Diagnostic
600,40,900,1500,16564,27,BLOOD CULTURE (AUTO),Pathology,C Labs Diagnostic
200,40,300,500,16565,27,BLOOD UREA NITROGEN (BUN),Pathology,C Labs Diagnostic
960,40,1440,2400,16566,27,BMP (Basic Metabolic Panel),Pathology,C Labs Diagnostic
1060,40,1590,2650,16567,27,BNP (Brain Natriutretic Peptide),Pathology,C Labs Diagnostic
360,40,540,900,16817,27,BONES & JOINTS AP / LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16818,27,BOTH ANKLE JOINTS AP/LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16819,27,BOTH ARMS AP/LAT VIEW,Pathology,C Labs Diagnostic
760,40,1140,1900,16820,27,BOTH ELBOW JOINTS AP/LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16821,27,BOTH FOOT AP/OBL VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16822,27,BOTH FOREARM AP/LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16823,27,BOTH HIP JOINTS AP/LAT VIEW,Pathology,C Labs Diagnostic
480,40,720,1200,16824,27,BOTH HIP JOINTS ONLY AP VIEW,Pathology,C Labs Diagnostic
360,40,540,900,16825,27,BOTH KIDNEYS,Pathology,C Labs Diagnostic
720,40,1080,1800,16826,27,BOTH KNEE AP/LAT STANDING,Pathology,C Labs Diagnostic
720,40,1080,1800,16827,27,BOTH KNEE JOINTS AP/LAT VIEW,Pathology,C Labs Diagnostic
1120,40,1680,2800,16828,27,BOTH TESTES / SCROTUM,Pathology,C Labs Diagnostic
720,40,1080,1800,16829,27,BOTH THIGH/FEMUR AP/LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16830,27,BOTH WRIST JOINT AP RICKET VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16831,27,BOTH WRIST JOINTS AP/LAT VIEW,Pathology,C Labs Diagnostic
720,40,1080,1800,16832,27,BREAST (BOTH),Pathology,C Labs Diagnostic
480,40,720,1200,16833,27,BREAST (SINGLE),Pathology,C Labs Diagnostic
400,40,600,1000,16568,27,BRUCELLA IgG,Pathology,C Labs Diagnostic
400,40,600,1000,16569,27,BRUCELLA IgM,Pathology,C Labs Diagnostic
1140,40,1710,2850,16570,27,C-PEPTIDE LEVEL,Pathology,C Labs Diagnostic
400,40,600,1000,16571,27,C-REACTIVE PROTEIN (CRP),Pathology,C Labs Diagnostic
580,40,870,1450,16572,27,C3,Pathology,C Labs Diagnostic
580,40,870,1450,16573,27,C4,Pathology,C Labs Diagnostic
1080,40,1620,2700,16574,27,CA 15-3,Pathology,C Labs Diagnostic
